statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R22;Loc.swelling,mass,lump of skin,subcutaneous tissue;2692;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C53;Malignant neoplasm of cervix uteri;14468;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-I47;Paroxysmal tachycardia;54148;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-F55;Abuse of non-dependence-producing substances;272;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-P00;Newborn affected by maternal conditions;689;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H19;Disorders of sclera and cornea in dis.cl.el.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-G83;Other paralytic syndromes;3459;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-U40;Unoccupied key number;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-J11;Influenza, virus not identified;3241;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R74;Abnormal serum enzyme levels;2971;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A94;Unspecified arthropod-borne viral fever;20;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-O90;Complications of the puerperium, n.e.c.;3225;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-K57;Diverticular disease of intestine;127229;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-O64;Obstructed labour due to malposition of fetus;24646;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B25;Cytomegaloviral disease;2069;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-L85;Other epidermal thickening;532;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-P92;Feeding problems of newborn;8701;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T12;Fracture of lower limb, level unspecified;2;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-D73;Diseases of spleen;1214;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-E35;Disorders of endocrine glands in diseases;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B51;Plasmodium vivax malaria;60;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-J67;Hypersensitivity pneumonitis due to organic dust;1833;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-D07;Carcinoma in situ of other, unspec. genital organs;2091;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-N23;Unspecified renal colic;8774;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-I39;Endocarditis a.heart valve disorders in dis.cl.el.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-F63;Habit and impulse disorders;754;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z34;Supervision of normal pregnancy;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-F29;Unspecified nonorganic psychosis;445;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Q02;Microcephaly;287;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-G91;Hydrocephalus;11393;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A84;Tick-borne viral encephalitis;452;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T45;Poisoning by systemic,haematological agents n.e.c.;838;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B98;Other causes of diseases class. to other chapters;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-O99;Other maternal diseases classifiable elsewhere;33946;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C46;Kaposi's sarcoma;223;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-L63;Alopecia areata;322;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Q63;Other congenital malformations of kidney;335;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-E64;Sequelae of malnutrition,other nutrit.deficiencies;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-J99;Respiratory disorders in diseases class. elsew.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-S81;Open wound of lower leg;6642;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-K09;Cysts of oral region, n.e.c.;1695;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Q79;Congenital malform. of musculoskeletal sys. n.e.c.;841;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-I81;Portal vein thrombosis;1231;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-M83;Adult osteomalacia;52;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-F84;Pervasive developmental disorders;2691;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-P59;Neonatal jaundice from other a. unspecified causes;17624;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-N97;Female infertility;2658;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T39;Pois. by nonopioid analgesics,antipyretics,-rheum.;2125;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C08;Malig. neoplasm of other,unspec.major saliv.glands;575;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-G13;System.atrophies prim.affec.centr.nerv.sys.,cl.el.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A78;Q fever;88;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-B26;Mumps;68;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R61;Hyperhidrosis;705;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-U11;Need for immunization against COVID-19;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R83;Abnormal findings in cerebrospinal fluid;76;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-L29;Pruritus;1285;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z62;Other problems related to upbringing;2;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R99;Other ill-defined and unspec. causes of mortality;53;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-D28;Benign neopl.of other,unspec.female genital organs;1268;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z65;Problems rel. to other psychosocial circumstances;56;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-I63;Cerebral infarction;256965;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-L13;Other bullous disorders;346;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-I79;Disord.of arteries,arterioles,capill.in dis.cl.el.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-K11;Diseases of salivary glands;9444;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z59;Problems related to housing a. economic circumst.;2;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z43;Attention to artificial openings;3409;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C14;Malig.neopl.of ill-def.sites in lip,oral cav.,pha.;494;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-M77;Other enthesopathies;6962;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-G41;Status epilepticus;12817;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-O23;Infections of genitourinary tract in pregnancy;6546;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H43;Disorders of vitreous body;7097;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-U37;Unoccupied key number;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H59;Postprocedural disorders of eye and adnexa, n.e.c.;807;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T23;Burn and corrosion of wrist and hand;3113;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Q95;Balanced rearrangements, structural markers n.e.c.;2;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R49;Voice disturbances;632;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C43;Malignant melanoma of skin;23917;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-M33;Dermatopolymyositis;2901;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R05;Cough;4882;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-P27;Chronic respiratory disease orig.in perinatal per.;97;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-F21;Schizotypal disorder;426;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-M49;Spondylopathies in diseases classified elsewhere;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-M51;Other intervertebral disc disorders;114224;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C24;Malig.neopl.of other,unspec.parts of biliary tract;8935;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-O13;Gestational (pregnancy-induced) hypertension;7868;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-U43;Unoccupied key number;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-D44;Neoplasm of uncert. behaviour of endocrine glands;2259;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-E83;Disorders of mineral metabolism;3447;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-E01;Iodine-defic.-rel. thyroid disorders, allied cond.;322;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-S25;Injury of blood vessels of thorax;160;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-S19;Other and unspecified injuries of neck;81;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z49;Care involving dialysis;397;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H36;Retinal disorders in diseases classified elsewhere;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-D63;Anaemia in chronic diseases classified elsewhere;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-K93;Disorders of other digestive organs in dis.cl.el.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A06;Amebiasis;87;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-G73;Disorders of myoneural junction,muscle, dis.cl.el.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-G23;Other degenerative diseases of basal ganglia;4210;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-O07;Failed attempted abortion;114;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-A74;Other diseases caused by chlamydiae;96;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-N35;Urethral stricture;8507;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-D02;Carcinoma in situ of middle ear,respiratory system;1017;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-D40;Neopl.of uncert.behav. of male genital organs;1489;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-R87;Abn. find. in specimens from female genital organs;759;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z55;Problems related to education and literacy;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-D56;Thalassemia;625;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-S35;Inj. of blood vessels at abdomen,lower back,pelvis;362;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-M71;Other bursopathies;4876;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-L73;Other follicular disorders;5222;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Q73;Reduction defects of unspecified limb;103;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-G94;Other disorders of brain in diseases class. elsew.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z72;Problems related to lifestyle;48;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-L89;Decubitus ulcer;13074;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-Z88;Pers.history of allergy to drugs,medicam.,bio.sub.;4;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-N29;Other disorders of kidney and ureter in dis.cl.el.;-;number;GES025;Patients discharged from hospital;
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-H93;Other disorders of ear, n.e.c.;2127;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-C20;Malignant neoplasm of rectum;49147;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-T55;Toxic effect of soaps and detergents;238;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10C;ICD-10 (3-digit codes) main diagnosis;ICD10-O01;Hydatidiform mole;259;number;GES025;Patients discharged from hospital;e
